date,product_id,product_name,category,quantity_sold,revenue,orders
2025-07-29,8,무선 미니 가습기,가전,3,105000,0
2025-07-29,9,탁상용 저소음 선풍기,가전,9,405000,8
2025-07-29,10,프리미엄 호텔 침구 세트,침실,4,240000,4
2025-07-30,1,감성 무드등,조명,9,351000,6
2025-07-30,2,메모리폼 경추 베개,침실,6,174000,3
2025-07-30,3,원목 핸들 머그컵,주방,10,150000,8
2025-07-30,4,무광 세라믹 접시 세트,주방,7,168000,4
2025-07-30,5,북유럽 패브릭 포스터,인테리어,5,60000,5
2025-07-30,6,대용량 디퓨저,생활,8,160000,7
2025-07-30,7,아로마 캔들 세트,생활,6,150000,3
2025-07-30,8,무선 미니 가습기,가전,6,210000,4
2025-07-30,9,탁상용 저소음 선풍기,가전,10,450000,7
2025-07-30,10,프리미엄 호텔 침구 세트,침실,5,300000,5
2025-07-31,1,감성 무드등,조명,5,195000,4
2025-07-31,2,메모리폼 경추 베개,침실,6,174000,3
2025-07-31,3,원목 핸들 머그컵,주방,7,105000,7
2025-07-31,4,무광 세라믹 접시 세트,주방,7,168000,4
2025-07-31,5,북유럽 패브릭 포스터,인테리어,6,72000,6
2025-07-31,6,대용량 디퓨저,생활,7,140000,6
2025-07-31,7,아로마 캔들 세트,생활,10,250000,7
2025-07-31,8,무선 미니 가습기,가전,6,210000,6
2025-07-31,9,탁상용 저소음 선풍기,가전,10,450000,8
2025-07-31,10,프리미엄 호텔 침구 세트,침실,4,240000,2
2025-08-01,1,감성 무드등,조명,9,351000,9
2025-08-01,2,메모리폼 경추 베개,침실,7,203000,5
2025-08-01,3,원목 핸들 머그컵,주방,8,120000,5
2025-08-01,4,무광 세라믹 접시 세트,주방,5,120000,3
2025-08-01,5,북유럽 패브릭 포스터,인테리어,5,60000,3
2025-08-01,6,대용량 디퓨저,생활,7,140000,7
2025-08-01,7,아로마 캔들 세트,생활,8,200000,6
2025-08-01,8,무선 미니 가습기,가전,5,175000,5
2025-08-01,9,탁상용 저소음 선풍기,가전,12,540000,10
2025-08-01,10,프리미엄 호텔 침구 세트,침실,7,420000,5
2025-08-02,1,감성 무드등,조명,7,273000,6
2025-08-02,2,메모리폼 경추 베개,침실,7,203000,6
2025-08-02,3,원목 핸들 머그컵,주방,9,135000,7
2025-08-02,4,무광 세라믹 접시 세트,주방,8,192000,8
2025-08-02,5,북유럽 패브릭 포스터,인테리어,5,60000,2
2025-08-02,6,대용량 디퓨저,생활,12,240000,9
2025-08-02,7,아로마 캔들 세트,생활,11,275000,11
2025-08-02,8,무선 미니 가습기,가전,6,210000,5
2025-08-02,9,탁상용 저소음 선풍기,가전,19,855000,19
2025-08-02,10,프리미엄 호텔 침구 세트,침실,13,780000,13
2025-08-03,1,감성 무드등,조명,5,195000,4
2025-08-03,2,메모리폼 경추 베개,침실,8,232000,8
2025-08-03,3,원목 핸들 머그컵,주방,7,105000,6
2025-08-03,4,무광 세라믹 접시 세트,주방,5,120000,4
2025-08-03,5,북유럽 패브릭 포스터,인테리어,7,84000,7
2025-08-03,6,대용량 디퓨저,생활,7,140000,5
2025-08-03,7,아로마 캔들 세트,생활,11,275000,10
2025-08-03,8,무선 미니 가습기,가전,6,210000,5
2025-08-03,9,탁상용 저소음 선풍기,가전,14,630000,12
2025-08-03,10,프리미엄 호텔 침구 세트,침실,7,420000,7
2025-08-04,1,감성 무드등,조명,8,312000,7
2025-08-04,2,메모리폼 경추 베개,침실,5,145000,5
2025-08-04,3,원목 핸들 머그컵,주방,10,150000,9
2025-08-04,4,무광 세라믹 접시 세트,주방,8,192000,8
2025-08-04,5,북유럽 패브릭 포스터,인테리어,6,72000,5
2025-08-04,6,대용량 디퓨저,생활,6,120000,3
2025-08-04,7,아로마 캔들 세트,생활,5,125000,5
2025-08-04,8,무선 미니 가습기,가전,7,245000,4
2025-08-04,9,탁상용 저소음 선풍기,가전,7,315000,4
2025-08-04,10,프리미엄 호텔 침구 세트,침실,5,300000,5
2025-08-05,1,감성 무드등,조명,6,234000,5
2025-08-05,2,메모리폼 경추 베개,침실,3,87000,2
2025-08-05,3,원목 핸들 머그컵,주방,6,90000,6
2025-08-05,4,무광 세라믹 접시 세트,주방,12,288000,10
2025-08-05,5,북유럽 패브릭 포스터,인테리어,7,84000,7
2025-08-05,6,대용량 디퓨저,생활,9,180000,8
2025-08-05,7,아로마 캔들 세트,생활,6,150000,4
2025-08-05,8,무선 미니 가습기,가전,6,210000,3
2025-08-05,9,탁상용 저소음 선풍기,가전,8,360000,7
2025-08-05,10,프리미엄 호텔 침구 세트,침실,5,300000,2
2025-08-06,1,감성 무드등,조명,6,234000,5
2025-08-06,2,메모리폼 경추 베개,침실,6,174000,6
2025-08-06,3,원목 핸들 머그컵,주방,10,150000,10
2025-08-06,4,무광 세라믹 접시 세트,주방,8,192000,8
2025-08-06,5,북유럽 패브릭 포스터,인테리어,5,60000,2
2025-08-06,6,대용량 디퓨저,생활,6,120000,4
2025-08-06,7,아로마 캔들 세트,생활,6,150000,3
2025-08-06,8,무선 미니 가습기,가전,6,210000,4
2025-08-06,9,탁상용 저소음 선풍기,가전,10,450000,7
2025-08-06,10,프리미엄 호텔 침구 세트,침실,5,300000,3
2025-08-07,1,감성 무드등,조명,8,312000,5
2025-08-07,2,메모리폼 경추 베개,침실,7,203000,7
2025-08-07,3,원목 핸들 머그컵,주방,6,90000,4
2025-08-07,4,무광 세라믹 접시 세트,주방,7,168000,5
2025-08-07,5,북유럽 패브릭 포스터,인테리어,5,60000,5
2025-08-07,6,대용량 디퓨저,생활,6,120000,6
2025-08-07,7,아로마 캔들 세트,생활,10,250000,8
2025-08-07,8,무선 미니 가습기,가전,6,210000,3
2025-08-07,9,탁상용 저소음 선풍기,가전,13,585000,12
2025-08-07,10,프리미엄 호텔 침구 세트,침실,7,420000,6
2025-08-08,1,감성 무드등,조명,6,234000,3
2025-08-08,2,메모리폼 경추 베개,침실,7,203000,7
2025-08-08,3,원목 핸들 머그컵,주방,7,105000,4
2025-08-08,4,무광 세라믹 접시 세트,주방,9,216000,6
2025-08-08,5,북유럽 패브릭 포스터,인테리어,5,60000,3
2025-08-08,6,대용량 디퓨저,생활,10,200000,7
2025-08-08,7,아로마 캔들 세트,생활,9,225000,6
2025-08-08,8,무선 미니 가습기,가전,5,175000,5
2025-08-08,9,탁상용 저소음 선풍기,가전,14,630000,12
2025-08-08,10,프리미엄 호텔 침구 세트,침실,8,480000,6
2025-08-09,1,감성 무드등,조명,7,273000,6
2025-08-09,2,메모리폼 경추 베개,침실,9,261000,9
2025-08-09,3,원목 핸들 머그컵,주방,8,120000,7
2025-08-09,4,무광 세라믹 접시 세트,주방,7,168000,7
2025-08-09,5,북유럽 패브릭 포스터,인테리어,6,72000,4
2025-08-09,6,대용량 디퓨저,생활,10,200000,7
2025-08-09,7,아로마 캔들 세트,생활,8,200000,7
2025-08-09,8,무선 미니 가습기,가전,6,210000,5
2025-08-09,9,탁상용 저소음 선풍기,가전,17,765000,15
2025-08-09,10,프리미엄 호텔 침구 세트,침실,7,420000,6
2025-08-10,1,감성 무드등,조명,8,312000,7
2025-08-10,2,메모리폼 경추 베개,침실,10,290000,7
2025-08-10,3,원목 핸들 머그컵,주방,9,135000,7
2025-08-10,4,무광 세라믹 접시 세트,주방,8,192000,8
2025-08-10,5,북유럽 패브릭 포스터,인테리어,6,72000,4
2025-08-10,6,대용량 디퓨저,생활,10,200000,10
2025-08-10,7,아로마 캔들 세트,생활,10,250000,8
2025-08-10,8,무선 미니 가습기,가전,6,210000,5
2025-08-10,9,탁상용 저소음 선풍기,가전,16,720000,14
2025-08-10,10,프리미엄 호텔 침구 세트,침실,12,720000,10
2025-08-11,1,감성 무드등,조명,3,117000,1
2025-08-11,2,메모리폼 경추 베개,침실,8,232000,7
2025-08-11,3,원목 핸들 머그컵,주방,10,150000,7
2025-08-11,4,무광 세라믹 접시 세트,주방,10,240000,9
2025-08-11,5,북유럽 패브릭 포스터,인테리어,6,72000,4
2025-08-11,6,대용량 디퓨저,생활,7,140000,5
2025-08-11,7,아로마 캔들 세트,생활,7,175000,5
2025-08-11,8,무선 미니 가습기,가전,5,175000,3
2025-08-11,9,탁상용 저소음 선풍기,가전,9,405000,7
2025-08-11,10,프리미엄 호텔 침구 세트,침실,5,300000,2
2025-08-12,1,감성 무드등,조명,4,156000,2
2025-08-12,2,메모리폼 경추 베개,침실,4,116000,1
2025-08-12,3,원목 핸들 머그컵,주방,10,150000,10
2025-08-12,4,무광 세라믹 접시 세트,주방,12,288000,10
2025-08-12,5,북유럽 패브릭 포스터,인테리어,6,72000,4
2025-08-12,6,대용량 디퓨저,생활,7,140000,5
2025-08-12,7,아로마 캔들 세트,생활,7,175000,6
2025-08-12,8,무선 미니 가습기,가전,6,210000,5
2025-08-12,9,탁상용 저소음 선풍기,가전,11,495000,11
2025-08-12,10,프리미엄 호텔 침구 세트,침실,6,360000,5
2025-08-13,1,감성 무드등,조명,5,195000,2
2025-08-13,2,메모리폼 경추 베개,침실,7,203000,6
2025-08-13,3,원목 핸들 머그컵,주방,10,150000,8
2025-08-13,4,무광 세라믹 접시 세트,주방,9,216000,6
2025-08-13,5,북유럽 패브릭 포스터,인테리어,5,60000,3
2025-08-13,6,대용량 디퓨저,생활,9,180000,6
2025-08-13,7,아로마 캔들 세트,생활,6,150000,3
2025-08-13,8,무선 미니 가습기,가전,5,175000,2
2025-08-13,9,탁상용 저소음 선풍기,가전,10,450000,9
2025-08-13,10,프리미엄 호텔 침구 세트,침실,7,420000,6
2025-08-14,1,감성 무드등,조명,8,312000,5
2025-08-14,2,메모리폼 경추 베개,침실,6,174000,6
2025-08-14,3,원목 핸들 머그컵,주방,8,120000,5
2025-08-14,4,무광 세라믹 접시 세트,주방,11,264000,10
2025-08-14,5,북유럽 패브릭 포스터,인테리어,6,72000,4
2025-08-14,6,대용량 디퓨저,생활,8,160000,8
2025-08-14,7,아로마 캔들 세트,생활,5,125000,3
2025-08-14,8,무선 미니 가습기,가전,4,140000,2
2025-08-14,9,탁상용 저소음 선풍기,가전,11,495000,9
2025-08-14,10,프리미엄 호텔 침구 세트,침실,7,420000,6
2025-08-15,1,감성 무드등,조명,6,234000,4
2025-08-15,2,메모리폼 경추 베개,침실,8,232000,7
2025-08-15,3,원목 핸들 머그컵,주방,9,135000,6
2025-08-15,4,무광 세라믹 접시 세트,주방,6,144000,6
2025-08-15,5,북유럽 패브릭 포스터,인테리어,7,84000,4
2025-08-15,6,대용량 디퓨저,생활,8,160000,8
2025-08-15,7,아로마 캔들 세트,생활,7,175000,5
2025-08-15,8,무선 미니 가습기,가전,7,245000,6
2025-08-15,9,탁상용 저소음 선풍기,가전,14,630000,12
2025-08-15,10,프리미엄 호텔 침구 세트,침실,5,300000,3
2025-08-16,1,감성 무드등,조명,9,351000,6
2025-08-16,2,메모리폼 경추 베개,침실,6,174000,6
2025-08-16,3,원목 핸들 머그컵,주방,8,120000,7
2025-08-16,4,무광 세라믹 접시 세트,주방,5,120000,2
2025-08-16,5,북유럽 패브릭 포스터,인테리어,6,72000,4
2025-08-16,6,대용량 디퓨저,생활,6,120000,3
2025-08-16,7,아로마 캔들 세트,생활,13,325000,13
2025-08-16,8,무선 미니 가습기,가전,2,70000,0
2025-08-16,9,탁상용 저소음 선풍기,가전,17,765000,17
2025-08-16,10,프리미엄 호텔 침구 세트,침실,8,480000,8
2025-08-17,1,감성 무드등,조명,9,351000,6
2025-08-17,2,메모리폼 경추 베개,침실,4,116000,4
2025-08-17,3,원목 핸들 머그컵,주방,6,90000,4
2025-08-17,4,무광 세라믹 접시 세트,주방,5,120000,4
2025-08-17,5,북유럽 패브릭 포스터,인테리어,5,60000,5
2025-08-17,6,대용량 디퓨저,생활,10,200000,9
2025-08-17,7,아로마 캔들 세트,생활,10,250000,7
2025-08-17,8,무선 미니 가습기,가전,6,210000,5
2025-08-17,9,탁상용 저소음 선풍기,가전,17,765000,15
2025-08-17,10,프리미엄 호텔 침구 세트,침실,7,420000,6
2025-08-18,1,감성 무드등,조명,5,195000,5
2025-08-18,2,메모리폼 경추 베개,침실,5,145000,5
2025-08-18,3,원목 핸들 머그컵,주방,12,180000,12
2025-08-18,4,무광 세라믹 접시 세트,주방,8,192000,7
2025-08-18,5,북유럽 패브릭 포스터,인테리어,5,60000,5
2025-08-18,6,대용량 디퓨저,생활,7,140000,4
2025-08-18,7,아로마 캔들 세트,생활,6,150000,3
2025-08-18,8,무선 미니 가습기,가전,7,245000,5
2025-08-18,9,탁상용 저소음 선풍기,가전,12,540000,11
2025-08-18,10,프리미엄 호텔 침구 세트,침실,6,360000,4
2025-08-19,1,감성 무드등,조명,7,273000,5
2025-08-19,2,메모리폼 경추 베개,침실,5,145000,2
2025-08-19,3,원목 핸들 머그컵,주방,9,135000,6
2025-08-19,4,무광 세라믹 접시 세트,주방,6,144000,4
2025-08-19,5,북유럽 패브릭 포스터,인테리어,3,36000,2
2025-08-19,6,대용량 디퓨저,생활,9,180000,7
2025-08-19,7,아로마 캔들 세트,생활,8,200000,8
2025-08-19,8,무선 미니 가습기,가전,4,140000,4
2025-08-19,9,탁상용 저소음 선풍기,가전,10,450000,9
2025-08-19,10,프리미엄 호텔 침구 세트,침실,5,300000,3
2025-08-20,1,감성 무드등,조명,6,234000,5
2025-08-20,2,메모리폼 경추 베개,침실,5,145000,2
2025-08-20,3,원목 핸들 머그컵,주방,11,165000,8
2025-08-20,4,무광 세라믹 접시 세트,주방,10,240000,9
2025-08-20,5,북유럽 패브릭 포스터,인테리어,6,72000,4
2025-08-20,6,대용량 디퓨저,생활,7,140000,7
2025-08-20,7,아로마 캔들 세트,생활,7,175000,7
2025-08-20,8,무선 미니 가습기,가전,4,140000,1
2025-08-20,9,탁상용 저소음 선풍기,가전,10,450000,8
2025-08-20,10,프리미엄 호텔 침구 세트,침실,5,300000,2
2025-08-21,1,감성 무드등,조명,6,234000,4
2025-08-21,2,메모리폼 경추 베개,침실,6,174000,4
2025-08-21,3,원목 핸들 머그컵,주방,8,120000,8
2025-08-21,4,무광 세라믹 접시 세트,주방,8,192000,6
2025-08-21,5,북유럽 패브릭 포스터,인테리어,7,84000,6
2025-08-21,6,대용량 디퓨저,생활,7,140000,6
2025-08-21,7,아로마 캔들 세트,생활,7,175000,7
2025-08-21,8,무선 미니 가습기,가전,4,140000,4
2025-08-21,9,탁상용 저소음 선풍기,가전,18,810000,18
2025-08-21,10,프리미엄 호텔 침구 세트,침실,7,420000,5
2025-08-22,1,감성 무드등,조명,7,273000,7
2025-08-22,2,메모리폼 경추 베개,침실,8,232000,7
2025-08-22,3,원목 핸들 머그컵,주방,9,135000,9
2025-08-22,4,무광 세라믹 접시 세트,주방,7,168000,6
2025-08-22,5,북유럽 패브릭 포스터,인테리어,6,72000,5
2025-08-22,6,대용량 디퓨저,생활,12,240000,12
2025-08-22,7,아로마 캔들 세트,생활,9,225000,9
2025-08-22,8,무선 미니 가습기,가전,6,210000,5
2025-08-22,9,탁상용 저소음 선풍기,가전,16,720000,15
2025-08-22,10,프리미엄 호텔 침구 세트,침실,6,360000,6
2025-08-23,1,감성 무드등,조명,10,390000,7
2025-08-23,2,메모리폼 경추 베개,침실,7,203000,5
2025-08-23,3,원목 핸들 머그컵,주방,8,120000,6
2025-08-23,4,무광 세라믹 접시 세트,주방,5,120000,5
2025-08-23,5,북유럽 패브릭 포스터,인테리어,9,108000,8
2025-08-23,6,대용량 디퓨저,생활,9,180000,8
2025-08-23,7,아로마 캔들 세트,생활,7,175000,5
2025-08-23,8,무선 미니 가습기,가전,6,210000,5
2025-08-23,9,탁상용 저소음 선풍기,가전,19,855000,16
2025-08-23,10,프리미엄 호텔 침구 세트,침실,9,540000,8
2025-08-24,1,감성 무드등,조명,7,273000,6
2025-08-24,2,메모리폼 경추 베개,침실,7,203000,6
2025-08-24,3,원목 핸들 머그컵,주방,5,75000,2
2025-08-24,4,무광 세라믹 접시 세트,주방,7,168000,7
2025-08-24,5,북유럽 패브릭 포스터,인테리어,5,60000,2
2025-08-24,6,대용량 디퓨저,생활,10,200000,10
2025-08-24,7,아로마 캔들 세트,생활,11,275000,8
2025-08-24,8,무선 미니 가습기,가전,3,105000,1
2025-08-24,9,탁상용 저소음 선풍기,가전,16,720000,14
2025-08-24,10,프리미엄 호텔 침구 세트,침실,5,300000,4
2025-08-25,1,감성 무드등,조명,4,156000,4
2025-08-25,2,메모리폼 경추 베개,침실,5,145000,5
2025-08-25,3,원목 핸들 머그컵,주방,14,210000,13
2025-08-25,4,무광 세라믹 접시 세트,주방,11,264000,8
2025-08-25,5,북유럽 패브릭 포스터,인테리어,5,60000,2
2025-08-25,6,대용량 디퓨저,생활,5,100000,5
2025-08-25,7,아로마 캔들 세트,생활,6,150000,3
2025-08-25,8,무선 미니 가습기,가전,6,210000,6
2025-08-25,9,탁상용 저소음 선풍기,가전,10,450000,9
2025-08-25,10,프리미엄 호텔 침구 세트,침실,4,240000,2
2025-08-26,1,감성 무드등,조명,6,234000,6
2025-08-26,2,메모리폼 경추 베개,침실,4,116000,3
2025-08-26,3,원목 핸들 머그컵,주방,4,60000,3
2025-08-26,4,무광 세라믹 접시 세트,주방,10,240000,7
2025-08-26,5,북유럽 패브릭 포스터,인테리어,4,48000,1
2025-08-26,6,대용량 디퓨저,생활,4,80000,3
2025-08-26,7,아로마 캔들 세트,생활,4,100000,1
2025-08-26,8,무선 미니 가습기,가전,6,210000,3
2025-08-26,9,탁상용 저소음 선풍기,가전,8,360000,8
2025-08-26,10,프리미엄 호텔 침구 세트,침실,3,180000,1
2025-08-27,1,감성 무드등,조명,8,312000,6
2025-08-27,2,메모리폼 경추 베개,침실,7,203000,6
2025-08-27,3,원목 핸들 머그컵,주방,8,120000,5
2025-08-27,4,무광 세라믹 접시 세트,주방,10,240000,7
2025-08-27,5,북유럽 패브릭 포스터,인테리어,4,48000,1
2025-08-27,6,대용량 디퓨저,생활,8,160000,7
2025-08-27,7,아로마 캔들 세트,생활,8,200000,7
2025-08-27,8,무선 미니 가습기,가전,6,210000,6
2025-08-27,9,탁상용 저소음 선풍기,가전,11,495000,9
2025-08-27,10,프리미엄 호텔 침구 세트,침실,4,240000,2
2025-08-28,1,감성 무드등,조명,7,273000,6
2025-08-28,2,메모리폼 경추 베개,침실,8,232000,8
2025-08-28,3,원목 핸들 머그컵,주방,8,120000,5
2025-08-28,4,무광 세라믹 접시 세트,주방,10,240000,7
2025-08-28,5,북유럽 패브릭 포스터,인테리어,7,84000,4
2025-08-28,6,대용량 디퓨저,생활,8,160000,7
2025-08-28,7,아로마 캔들 세트,생활,10,250000,8
2025-08-28,8,무선 미니 가습기,가전,5,175000,4
2025-08-28,9,탁상용 저소음 선풍기,가전,10,450000,10
2025-08-28,10,프리미엄 호텔 침구 세트,침실,7,420000,5
2025-08-29,1,감성 무드등,조명,7,273000,5
2025-08-29,2,메모리폼 경추 베개,침실,7,203000,5
2025-08-29,3,원목 핸들 머그컵,주방,8,120000,6
2025-08-29,4,무광 세라믹 접시 세트,주방,8,192000,7
2025-08-29,5,북유럽 패브릭 포스터,인테리어,7,84000,5
2025-08-29,6,대용량 디퓨저,생활,10,200000,9
2025-08-29,7,아로마 캔들 세트,생활,11,275000,8
2025-08-29,8,무선 미니 가습기,가전,8,280000,6
2025-08-29,9,탁상용 저소음 선풍기,가전,9,405000,7
2025-08-29,10,프리미엄 호텔 침구 세트,침실,4,240000,1
2025-08-30,1,감성 무드등,조명,7,273000,7
2025-08-30,2,메모리폼 경추 베개,침실,7,203000,7
2025-08-30,3,원목 핸들 머그컵,주방,6,90000,4
2025-08-30,4,무광 세라믹 접시 세트,주방,9,216000,9
2025-08-30,5,북유럽 패브릭 포스터,인테리어,10,120000,7
2025-08-30,6,대용량 디퓨저,생활,12,240000,12
2025-08-30,7,아로마 캔들 세트,생활,7,175000,7
2025-08-30,8,무선 미니 가습기,가전,8,280000,6
2025-08-30,9,탁상용 저소음 선풍기,가전,14,630000,14
2025-08-30,10,프리미엄 호텔 침구 세트,침실,8,480000,7
2025-08-31,1,감성 무드등,조명,7,273000,6
2025-08-31,2,메모리폼 경추 베개,침실,8,232000,5
2025-08-31,3,원목 핸들 머그컵,주방,6,90000,4
2025-08-31,4,무광 세라믹 접시 세트,주방,6,144000,5
2025-08-31,5,북유럽 패브릭 포스터,인테리어,6,72000,4
2025-08-31,6,대용량 디퓨저,생활,9,180000,6
